C,A,M,Y
0.7779008874880236,1,0.5663833090679138,0.7365762498105412
0.47613573102719614,0,0.1586759633170358,0.2347011034397835
0.4921745739404661,0,0.16888903254523988,0.5845869880136924
0.4394349555257562,0,0.24039578100384032,0.1688389653403378
0.3227712174767153,1,0.8627531273900994,0.6387577199544641
0.5143779434133916,1,0.6112955006683708,0.5055899691938818
0.5040986913225268,1,0.8090198278451082,0.6529332985258748
0.5481153921511855,0,0.4023405946075375,0.22455992870096755
0.42549556890778434,0,0.5270981153788512,0.24528087969490628
0.6537082130555802,1,0.7575703180659857,0.7501858183383137
0.10062479687862022,0,0.42770489809812723,0.36254891247120796
0.613519634442138,1,0.9852984880463509,0.7000419841317703
0.2415466040554749,0,0.16915326525539862,0.4749846541041431
0.6086894493547871,0,0.24630122888720227,0.3615295605210382
0.7488820475604508,1,0.6527221787847743,0.7763749029445468
0.2557327175262304,1,0.6312997577834941,0.4794298478620847
0.6423295600268224,1,0.8049592372827512,0.8484652863835729
0.314329817218322,0,0.1006791880129927,0.28840501716305694
0.416913938083606,1,0.8384409747684447,0.8410969821903717
0.37630783373477006,0,0.3518250398768659,0.2575873687205385
0.5730126790375148,0,0.4790815038515919,0.28243894222554194
0.5074630478529883,1,0.7321690119826969,0.45840244700962895
0.533420471725988,0,0.3551680572629867,0.5391908860988169
0.5638844074649253,1,0.8228618260975179,0.6750553019587326
0.7031682909586154,1,0.5900242131318237,0.8220081172107798
0.49710659500276805,0,0.5789240979114278,0.30395886338999334
0.2768360107539124,0,0.1792016898731825,0.5816320491652422
